Epoch,LLDLwoFW_valacc,DenseModel_valacc,LLDLwoFW_trainacc,DenseModel_trainacc
1588,0.910000026,0.839999974,0.963333309,0.925555527
1589,0.910000026,0.860000014,0.959999979,0.946666658
1590,0.899999976,0.839999974,0.967777789,0.943333328
1591,0.939999998,0.870000005,0.959999979,0.926666677
1592,0.899999976,0.860000014,0.961111128,0.911111116
1593,0.930000007,0.879999995,0.963333309,0.924444437
1594,0.899999976,0.860000014,0.970000029,0.922222197
1595,0.930000007,0.879999995,0.957777798,0.932222247
1596,0.879999995,0.839999974,0.964444458,0.937777758
1597,0.889999986,0.879999995,0.956666648,0.942222238
1598,0.889999986,0.870000005,0.964444458,0.939999998
1599,0.910000026,0.850000024,0.970000029,0.916666687
1600,0.899999976,0.879999995,0.973333359,0.923333347
1601,0.930000007,0.829999983,0.968888879,0.925555527
1602,0.870000005,0.829999983,0.954444468,0.936666667
1603,0.860000014,0.850000024,0.955555558,0.925555527
1604,0.839999974,0.870000005,0.971111119,0.927777767
1605,0.910000026,0.879999995,0.964444458,0.928888917
1606,0.930000007,0.850000024,0.953333318,0.936666667
1607,0.920000017,0.860000014,0.957777798,0.925555527
1608,0.939999998,0.889999986,0.965555549,0.928888917
1609,0.949999988,0.839999974,0.971111119,0.934444427
1610,0.939999998,0.860000014,0.972222209,0.932222247
1611,0.899999976,0.839999974,0.968888879,0.932222247
1612,0.930000007,0.860000014,0.964444458,0.938888907
1613,0.910000026,0.829999983,0.961111128,0.925555527
1614,0.920000017,0.850000024,0.964444458,0.927777767
1615,0.930000007,0.870000005,0.966666639,0.936666667
1616,0.899999976,0.879999995,0.970000029,0.948888898
1617,0.949999988,0.879999995,0.968888879,0.939999998
1618,0.850000024,0.870000005,0.978888869,0.933333337
1619,0.910000026,0.870000005,0.966666639,0.934444427
1620,0.889999986,0.860000014,0.971111119,0.944444418
1621,0.879999995,0.810000002,0.972222209,0.932222247
1622,0.920000017,0.870000005,0.958888888,0.928888917
1623,0.899999976,0.870000005,0.946666658,0.939999998
1624,0.899999976,0.850000024,0.927777767,0.944444418
1625,0.879999995,0.839999974,0.959999979,0.935555577
1626,0.889999986,0.870000005,0.964444458,0.916666687
1627,0.899999976,0.860000014,0.953333318,0.938888907
1628,0.899999976,0.829999983,0.970000029,0.934444427
1629,0.910000026,0.899999976,0.964444458,0.925555527
1630,0.910000026,0.860000014,0.956666648,0.930000007
1631,0.910000026,0.850000024,0.952222228,0.923333347
1632,0.939999998,0.879999995,0.955555558,0.939999998
1633,0.910000026,0.819999993,0.966666639,0.925555527
1634,0.889999986,0.819999993,0.971111119,0.926666677
1635,0.879999995,0.860000014,0.964444458,0.942222238
1636,0.910000026,0.889999986,0.974444449,0.947777748
1637,0.879999995,0.889999986,0.966666639,0.938888907
1638,0.879999995,0.860000014,0.953333318,0.939999998
1639,0.930000007,0.899999976,0.948888898,0.928888917
1640,0.920000017,0.860000014,0.971111119,0.943333328
1641,0.939999998,0.879999995,0.959999979,0.941111088
1642,0.939999998,0.850000024,0.937777758,0.937777758
1643,0.930000007,0.819999993,0.957777798,0.932222247
1644,0.930000007,0.839999974,0.970000029,0.910000026
1645,0.839999974,0.899999976,0.977777779,0.931111097
1646,0.930000007,0.810000002,0.961111128,0.943333328
1647,0.920000017,0.839999974,0.975555539,0.941111088
1648,0.920000017,0.870000005,0.971111119,0.930000007
1649,0.899999976,0.879999995,0.970000029,0.938888907
1650,0.920000017,0.829999983,0.955555558,0.947777748
1651,0.889999986,0.829999983,0.974444449,0.921111107
1652,0.920000017,0.850000024,0.966666639,0.945555568
1653,0.860000014,0.860000014,0.962222219,0.936666667
1654,0.939999998,0.819999993,0.965555549,0.928888917
1655,0.899999976,0.829999983,0.968888879,0.927777767
1656,0.899999976,0.850000024,0.976666689,0.937777758
1657,0.930000007,0.839999974,0.974444449,0.945555568
1658,0.930000007,0.870000005,0.977777779,0.935555577
1659,0.860000014,0.829999983,0.971111119,0.928888917
1660,0.910000026,0.860000014,0.956666648,0.924444437
1661,0.920000017,0.839999974,0.959999979,0.938888907
1662,0.920000017,0.860000014,0.966666639,0.943333328
1663,0.899999976,0.839999974,0.955555558,0.935555577
1664,0.889999986,0.879999995,0.954444468,0.937777758
1665,0.850000024,0.860000014,0.963333309,0.916666687
1666,0.930000007,0.850000024,0.955555558,0.941111088
1667,0.899999976,0.870000005,0.963333309,0.928888917
1668,0.879999995,0.889999986,0.961111128,0.914444447
1669,0.879999995,0.879999995,0.966666639,0.925555527
1670,0.920000017,0.870000005,0.972222209,0.937777758
1671,0.889999986,0.810000002,0.972222209,0.938888907
1672,0.939999998,0.850000024,0.967777789,0.925555527
1673,0.879999995,0.860000014,0.967777789,0.923333347
1674,0.889999986,0.860000014,0.980000019,0.938888907
1675,0.910000026,0.889999986,0.963333309,0.931111097
1676,0.920000017,0.870000005,0.967777789,0.937777758
1677,0.899999976,0.829999983,0.965555549,0.932222247
1678,0.949999988,0.879999995,0.965555549,0.939999998
1679,0.899999976,0.850000024,0.971111119,0.947777748
1680,0.959999979,0.819999993,0.949999988,0.943333328
1681,0.910000026,0.850000024,0.978888869,0.933333337
1682,0.930000007,0.819999993,0.975555539,0.938888907
1683,0.910000026,0.860000014,0.963333309,0.927777767
1684,0.899999976,0.889999986,0.962222219,0.933333337
1685,0.850000024,0.870000005,0.962222219,0.935555577
1686,0.920000017,0.860000014,0.956666648,0.942222238
1687,0.879999995,0.870000005,0.966666639,0.931111097
1688,0.870000005,0.819999993,0.970000029,0.933333337
1689,0.860000014,0.850000024,0.954444468,0.932222247
1690,0.899999976,0.850000024,0.962222219,0.928888917
1691,0.879999995,0.879999995,0.966666639,0.943333328
1692,0.899999976,0.870000005,0.964444458,0.930000007
1693,0.939999998,0.870000005,0.973333359,0.935555577
1694,0.889999986,0.839999974,0.964444458,0.924444437
1695,0.870000005,0.860000014,0.967777789,0.932222247
1696,0.930000007,0.860000014,0.967777789,0.932222247
1697,0.850000024,0.850000024,0.966666639,0.939999998
1698,0.860000014,0.860000014,0.956666648,0.939999998
1699,0.899999976,0.860000014,0.954444468,0.930000007
1700,0.910000026,0.850000024,0.943333328,0.932222247
1701,0.870000005,0.879999995,0.954444468,0.947777748
1702,0.930000007,0.839999974,0.974444449,0.936666667
1703,0.920000017,0.810000002,0.973333359,0.933333337
1704,0.899999976,0.879999995,0.970000029,0.934444427
1705,0.860000014,0.870000005,0.967777789,0.936666667
1706,0.910000026,0.860000014,0.973333359,0.936666667
1707,0.899999976,0.850000024,0.975555539,0.934444427
1708,0.870000005,0.850000024,0.958888888,0.939999998
1709,0.870000005,0.810000002,0.963333309,0.930000007
1710,0.910000026,0.839999974,0.966666639,0.937777758
1711,0.930000007,0.860000014,0.966666639,0.932222247
1712,0.920000017,0.850000024,0.955555558,0.930000007
1713,0.930000007,0.839999974,0.980000019,0.925555527
1714,0.939999998,0.870000005,0.964444458,0.939999998
1715,0.910000026,0.860000014,0.967777789,0.933333337
1716,0.879999995,0.870000005,0.961111128,0.937777758
1717,0.899999976,0.829999983,0.963333309,0.935555577
1718,0.910000026,0.829999983,0.974444449,0.936666667
1719,0.920000017,0.829999983,0.973333359,0.943333328
1720,0.899999976,0.870000005,0.956666648,0.935555577
1721,0.910000026,0.870000005,0.965555549,0.934444427
1722,0.920000017,0.879999995,0.972222209,0.932222247
1723,0.920000017,0.870000005,0.964444458,0.923333347
1724,0.889999986,0.829999983,0.976666689,0.946666658
1725,0.920000017,0.850000024,0.961111128,0.928888917
1726,0.879999995,0.870000005,0.955555558,0.937777758
1727,0.910000026,0.839999974,0.974444449,0.933333337
1728,0.839999974,0.829999983,0.958888888,0.936666667
1729,0.879999995,0.870000005,0.951111138,0.912222207
1730,0.930000007,0.850000024,0.970000029,0.921111107
1731,0.920000017,0.879999995,0.973333359,0.934444427
1732,0.930000007,0.870000005,0.975555539,0.944444418
1733,0.939999998,0.899999976,0.977777779,0.938888907
1734,0.910000026,0.850000024,0.959999979,0.935555577
1735,0.899999976,0.850000024,0.948888898,0.926666677
1736,0.910000026,0.870000005,0.962222219,0.941111088
1737,0.920000017,0.829999983,0.952222228,0.938888907
1738,0.889999986,0.889999986,0.947777748,0.938888907
1739,0.910000026,0.829999983,0.965555549,0.939999998
1740,0.899999976,0.779999971,0.967777789,0.932222247
1741,0.910000026,0.870000005,0.977777779,0.944444418
1742,0.889999986,0.860000014,0.962222219,0.951111138
1743,0.910000026,0.879999995,0.966666639,0.951111138
1744,0.870000005,0.860000014,0.966666639,0.932222247
1745,0.889999986,0.860000014,0.964444458,0.937777758
1746,0.879999995,0.860000014,0.971111119,0.933333337
1747,0.860000014,0.839999974,0.965555549,0.939999998
1748,0.899999976,0.810000002,0.962222219,0.930000007
1749,0.899999976,0.839999974,0.959999979,0.916666687
1750,0.879999995,0.850000024,0.946666658,0.933333337
1751,0.920000017,0.870000005,0.951111138,0.935555577
1752,0.899999976,0.850000024,0.978888869,0.935555577
1753,0.920000017,0.839999974,0.975555539,0.946666658
1754,0.879999995,0.829999983,0.978888869,0.944444418
1755,0.889999986,0.870000005,0.970000029,0.926666677
1756,0.870000005,0.839999974,0.968888879,0.935555577
1757,0.879999995,0.899999976,0.965555549,0.944444418
1758,0.939999998,0.800000012,0.972222209,0.915555537
1759,0.930000007,0.889999986,0.962222219,0.910000026
1760,0.879999995,0.870000005,0.970000029,0.938888907
1761,0.910000026,0.850000024,0.974444449,0.937777758
1762,0.870000005,0.860000014,0.977777779,0.937777758
1763,0.879999995,0.839999974,0.963333309,0.936666667
1764,0.860000014,0.899999976,0.936666667,0.948888898
1765,0.920000017,0.829999983,0.958888888,0.923333347
1766,0.949999988,0.879999995,0.973333359,0.941111088
1767,0.889999986,0.860000014,0.954444468,0.932222247
1768,0.910000026,0.870000005,0.947777748,0.949999988
1769,0.889999986,0.870000005,0.967777789,0.932222247
1770,0.920000017,0.879999995,0.965555549,0.943333328
1771,0.930000007,0.879999995,0.976666689,0.945555568
1772,0.910000026,0.899999976,0.978888869,0.939999998
1773,0.939999998,0.829999983,0.981111109,0.936666667
1774,0.889999986,0.850000024,0.964444458,0.916666687
1775,0.930000007,0.920000017,0.974444449,0.938888907
1776,0.910000026,0.839999974,0.974444449,0.937777758
1777,0.889999986,0.889999986,0.953333318,0.936666667
1778,0.920000017,0.860000014,0.949999988,0.948888898
1779,0.910000026,0.839999974,0.970000029,0.931111097
1780,0.920000017,0.850000024,0.976666689,0.937777758
1781,0.889999986,0.879999995,0.974444449,0.933333337
1782,0.920000017,0.839999974,0.955555558,0.938888907
1783,0.899999976,0.879999995,0.971111119,0.938888907
1784,0.930000007,0.870000005,0.976666689,0.946666658
1785,0.910000026,0.879999995,0.980000019,0.937777758
1786,0.889999986,0.870000005,0.959999979,0.935555577
1787,0.910000026,0.910000026,0.966666639,0.927777767
1788,0.889999986,0.870000005,0.977777779,0.944444418
1789,0.889999986,0.879999995,0.974444449,0.933333337
1790,0.899999976,0.850000024,0.949999988,0.934444427
1791,0.910000026,0.839999974,0.941111088,0.925555527
1792,0.959999979,0.889999986,0.962222219,0.935555577
1793,0.899999976,0.860000014,0.964444458,0.945555568
1794,0.889999986,0.850000024,0.959999979,0.935555577
1795,0.910000026,0.860000014,0.959999979,0.932222247
1796,0.910000026,0.870000005,0.977777779,0.936666667
1797,0.910000026,0.839999974,0.968888879,0.939999998
1798,0.939999998,0.839999974,0.975555539,0.928888917
1799,0.980000019,0.860000014,0.968888879,0.926666677
1800,0.910000026,0.879999995,0.974444449,0.934444427
1801,0.930000007,0.860000014,0.968888879,0.928888917
1802,0.910000026,0.850000024,0.964444458,0.945555568
1803,0.920000017,0.879999995,0.981111109,0.947777748
1804,0.930000007,0.879999995,0.974444449,0.954444468
1805,0.889999986,0.860000014,0.962222219,0.937777758
1806,0.889999986,0.850000024,0.917777777,0.945555568
1807,0.939999998,0.850000024,0.963333309,0.951111138
1808,0.910000026,0.850000024,0.978888869,0.937777758
1809,0.930000007,0.870000005,0.977777779,0.931111097
1810,0.889999986,0.870000005,0.975555539,0.939999998
1811,0.939999998,0.879999995,0.971111119,0.931111097
1812,0.920000017,0.860000014,0.972222209,0.949999988
1813,0.889999986,0.829999983,0.958888888,0.915555537
1814,0.939999998,0.790000021,0.959999979,0.921111107
1815,0.930000007,0.870000005,0.974444449,0.938888907
1816,0.910000026,0.879999995,0.975555539,0.937777758
1817,0.860000014,0.879999995,0.961111128,0.941111088
1818,0.930000007,0.870000005,0.964444458,0.938888907
1819,0.899999976,0.829999983,0.971111119,0.930000007
1820,0.899999976,0.829999983,0.976666689,0.944444418
1821,0.939999998,0.860000014,0.974444449,0.941111088
1822,0.899999976,0.889999986,0.965555549,0.936666667
1823,0.910000026,0.860000014,0.964444458,0.932222247
1824,0.889999986,0.870000005,0.954444468,0.930000007
1825,0.910000026,0.860000014,0.959999979,0.938888907
1826,0.899999976,0.819999993,0.972222209,0.932222247
1827,0.860000014,0.879999995,0.965555549,0.938888907
1828,0.899999976,0.899999976,0.974444449,0.945555568
1829,0.889999986,0.839999974,0.977777779,0.943333328
1830,0.879999995,0.879999995,0.970000029,0.952222228
1831,0.879999995,0.839999974,0.951111138,0.941111088
1832,0.910000026,0.870000005,0.974444449,0.934444427
1833,0.899999976,0.850000024,0.956666648,0.941111088
1834,0.939999998,0.899999976,0.965555549,0.936666667
1835,0.899999976,0.870000005,0.967777789,0.930000007
1836,0.899999976,0.819999993,0.961111128,0.945555568
1837,0.910000026,0.829999983,0.961111128,0.947777748
1838,0.860000014,0.819999993,0.939999998,0.914444447
1839,0.889999986,0.879999995,0.964444458,0.912222207
1840,0.959999979,0.850000024,0.977777779,0.931111097
1841,0.910000026,0.889999986,0.978888869,0.943333328
1842,0.930000007,0.860000014,0.98888886,0.932222247
1843,0.860000014,0.860000014,0.983333349,0.942222238
1844,0.910000026,0.860000014,0.961111128,0.926666677
1845,0.920000017,0.829999983,0.949999988,0.937777758
1846,0.920000017,0.860000014,0.959999979,0.922222197
1847,0.930000007,0.870000005,0.961111128,0.927777767
1848,0.889999986,0.839999974,0.963333309,0.945555568
1849,0.920000017,0.889999986,0.974444449,0.948888898
1850,0.920000017,0.829999983,0.964444458,0.937777758
1851,0.899999976,0.839999974,0.968888879,0.942222238
1852,0.899999976,0.889999986,0.970000029,0.944444418
1853,0.860000014,0.860000014,0.973333359,0.930000007
1854,0.870000005,0.839999974,0.967777789,0.941111088
1855,0.920000017,0.839999974,0.952222228,0.946666658
1856,0.860000014,0.870000005,0.963333309,0.927777767
1857,0.939999998,0.870000005,0.953333318,0.948888898
1858,0.910000026,0.860000014,0.974444449,0.941111088
1859,0.889999986,0.829999983,0.958888888,0.936666667
1860,0.889999986,0.839999974,0.966666639,0.930000007
1861,0.939999998,0.819999993,0.978888869,0.938888907
1862,0.920000017,0.879999995,0.983333349,0.931111097
1863,0.899999976,0.839999974,0.973333359,0.932222247
1864,0.899999976,0.839999974,0.953333318,0.941111088
1865,0.910000026,0.899999976,0.966666639,0.931111097
1866,0.910000026,0.889999986,0.976666689,0.936666667
1867,0.899999976,0.819999993,0.972222209,0.943333328
1868,0.910000026,0.850000024,0.967777789,0.939999998
1869,0.899999976,0.889999986,0.973333359,0.939999998
1870,0.939999998,0.870000005,0.971111119,0.923333347
1871,0.879999995,0.850000024,0.973333359,0.936666667
1872,0.870000005,0.850000024,0.961111128,0.947777748
1873,0.939999998,0.850000024,0.957777798,0.947777748
1874,0.949999988,0.829999983,0.977777779,0.952222228
1875,0.920000017,0.879999995,0.980000019,0.943333328
1876,0.930000007,0.879999995,0.977777779,0.933333337
1877,0.870000005,0.829999983,0.967777789,0.943333328
1878,0.930000007,0.829999983,0.973333359,0.944444418
1879,0.889999986,0.819999993,0.968888879,0.944444418
1880,0.889999986,0.819999993,0.971111119,0.933333337
1881,0.939999998,0.870000005,0.953333318,0.925555527
1882,0.870000005,0.870000005,0.932222247,0.923333347
1883,0.910000026,0.829999983,0.939999998,0.930000007
1884,0.949999988,0.870000005,0.948888898,0.936666667
1885,0.959999979,0.899999976,0.970000029,0.931111097
1886,0.939999998,0.879999995,0.984444439,0.943333328
1887,0.930000007,0.889999986,0.983333349,0.955555558
1888,0.920000017,0.879999995,0.978888869,0.944444418
1889,0.949999988,0.850000024,0.9911111,0.941111088
1890,0.949999988,0.860000014,0.982222199,0.947777748
1891,0.899999976,0.870000005,0.976666689,0.944444418
1892,0.899999976,0.829999983,0.967777789,0.945555568
1893,0.899999976,0.839999974,0.972222209,0.936666667
1894,0.889999986,0.839999974,0.942222238,0.943333328
1895,0.889999986,0.819999993,0.968888879,0.933333337
1896,0.939999998,0.860000014,0.970000029,0.933333337
1897,0.939999998,0.879999995,0.966666639,0.951111138
1898,0.939999998,0.860000014,0.970000029,0.938888907
1899,0.910000026,0.889999986,0.974444449,0.936666667
1900,0.899999976,0.860000014,0.970000029,0.942222238
1901,0.910000026,0.920000017,0.970000029,0.943333328
1902,0.899999976,0.860000014,0.956666648,0.955555558
1903,0.910000026,0.879999995,0.978888869,0.949999988
1904,0.899999976,0.860000014,0.973333359,0.926666677
1905,0.889999986,0.850000024,0.964444458,0.931111097
1906,0.870000005,0.850000024,0.959999979,0.938888907
1907,0.860000014,0.839999974,0.964444458,0.944444418
1908,0.910000026,0.870000005,0.953333318,0.933333337
1909,0.889999986,0.879999995,0.958888888,0.945555568
1910,0.959999979,0.860000014,0.958888888,0.936666667
1911,0.939999998,0.879999995,0.974444449,0.936666667
1912,0.920000017,0.870000005,0.983333349,0.927777767
1913,0.899999976,0.870000005,0.983333349,0.946666658
1914,0.910000026,0.889999986,0.972222209,0.956666648
1915,0.910000026,0.860000014,0.977777779,0.936666667
1916,0.920000017,0.910000026,0.975555539,0.931111097
1917,0.899999976,0.870000005,0.967777789,0.936666667
1918,0.860000014,0.879999995,0.947777748,0.941111088
1919,0.879999995,0.899999976,0.966666639,0.943333328
1920,0.930000007,0.870000005,0.974444449,0.941111088
1921,0.889999986,0.910000026,0.966666639,0.945555568
1922,0.910000026,0.879999995,0.980000019,0.939999998
1923,0.879999995,0.899999976,0.976666689,0.943333328
1924,0.889999986,0.819999993,0.965555549,0.947777748
1925,0.930000007,0.910000026,0.975555539,0.941111088
1926,0.889999986,0.879999995,0.957777798,0.941111088
1927,0.879999995,0.839999974,0.934444427,0.934444427
1928,0.910000026,0.870000005,0.971111119,0.947777748
1929,0.899999976,0.889999986,0.975555539,0.943333328
1930,0.949999988,0.879999995,0.967777789,0.953333318
1931,0.920000017,0.899999976,0.963333309,0.936666667
1932,0.920000017,0.870000005,0.963333309,0.932222247
1933,0.949999988,0.870000005,0.982222199,0.937777758
1934,0.920000017,0.860000014,0.976666689,0.944444418
1935,0.939999998,0.839999974,0.98777777,0.935555577
1936,0.899999976,0.860000014,0.971111119,0.938888907
1937,0.920000017,0.850000024,0.977777779,0.938888907
1938,0.939999998,0.829999983,0.976666689,0.922222197
1939,0.959999979,0.829999983,0.965555549,0.907777786
1940,0.939999998,0.910000026,0.977777779,0.941111088
1941,0.899999976,0.879999995,0.974444449,0.947777748
1942,0.910000026,0.860000014,0.971111119,0.952222228
1943,0.939999998,0.870000005,0.970000029,0.951111138
1944,0.939999998,0.829999983,0.972222209,0.942222238
1945,0.889999986,0.879999995,0.962222219,0.943333328
1946,0.870000005,0.860000014,0.967777789,0.945555568
1947,0.879999995,0.850000024,0.970000029,0.934444427
1948,0.879999995,0.839999974,0.963333309,0.936666667
1949,0.910000026,0.839999974,0.974444449,0.943333328
1950,0.930000007,0.829999983,0.977777779,0.946666658
1951,0.910000026,0.860000014,0.959999979,0.944444418
1952,0.850000024,0.819999993,0.955555558,0.945555568
1953,0.920000017,0.860000014,0.972222209,0.944444418
1954,0.910000026,0.870000005,0.970000029,0.941111088
1955,0.920000017,0.879999995,0.974444449,0.933333337
1956,0.949999988,0.889999986,0.966666639,0.918888867
1957,0.949999988,0.899999976,0.974444449,0.943333328
1958,0.949999988,0.800000012,0.972222209,0.934444427
1959,0.949999988,0.810000002,0.978888869,0.933333337
1960,0.930000007,0.889999986,0.983333349,0.934444427
1961,0.920000017,0.860000014,0.972222209,0.954444468
1962,0.930000007,0.839999974,0.964444458,0.937777758
1963,0.850000024,0.870000005,0.948888898,0.932222247
1964,0.850000024,0.920000017,0.933333337,0.949999988
1965,0.910000026,0.879999995,0.952222228,0.949999988
1966,0.870000005,0.860000014,0.949999988,0.951111138
1967,0.939999998,0.850000024,0.974444449,0.944444418
1968,0.930000007,0.870000005,0.983333349,0.928888917
1969,0.939999998,0.860000014,0.973333359,0.928888917
1970,0.899999976,0.850000024,0.981111109,0.939999998
1971,0.910000026,0.839999974,0.977777779,0.939999998
1972,0.949999988,0.850000024,0.967777789,0.935555577
1973,0.970000029,0.850000024,0.959999979,0.947777748
1974,0.899999976,0.879999995,0.961111128,0.948888898
1975,0.910000026,0.879999995,0.970000029,0.954444468
1976,0.910000026,0.879999995,0.980000019,0.938888907
1977,0.920000017,0.860000014,0.976666689,0.921111107
1978,0.920000017,0.879999995,0.976666689,0.943333328
1979,0.920000017,0.860000014,0.970000029,0.951111138
1980,0.939999998,0.860000014,0.961111128,0.951111138
1981,0.920000017,0.870000005,0.970000029,0.949999988
1982,0.889999986,0.829999983,0.962222219,0.957777798
1983,0.939999998,0.879999995,0.978888869,0.933333337
1984,0.899999976,0.870000005,0.974444449,0.943333328
1985,0.920000017,0.870000005,0.967777789,0.953333318
1986,0.930000007,0.850000024,0.951111138,0.931111097
1987,0.910000026,0.870000005,0.961111128,0.934444427
1988,0.930000007,0.899999976,0.970000029,0.946666658
1989,0.910000026,0.879999995,0.974444449,0.951111138
1990,0.939999998,0.879999995,0.98555553,0.951111138
1991,0.920000017,0.870000005,0.977777779,0.955555558
1992,0.920000017,0.879999995,0.981111109,0.955555558
1993,0.939999998,0.860000014,0.983333349,0.932222247
1994,0.920000017,0.850000024,0.976666689,0.941111088
1995,0.899999976,0.860000014,0.964444458,0.946666658
1996,0.959999979,0.920000017,0.973333359,0.944444418
1997,0.879999995,0.870000005,0.968888879,0.938888907
1998,0.870000005,0.870000005,0.946666658,0.939999998
1999,0.899999976,0.870000005,0.957777798,0.939999998
,0.920000017,,0.972222209,
,0.939999998,,0.975555539,
,0.939999998,,0.984444439,
,0.860000014,,0.970000029,
